Variable Name,context,Item_content,Responses,Domain,Sub-Domain,min_response,max_response,order
PF10,"The following questions are about activities you might do during a typical day.  Does <U>your health now limit you</U> in these activities?  If so, how much?",Bathing or dressing yourself,"1 = Yes, limited a lot 2 = Yes, limited a little 3 = No, not limited at all",Physical Function,Part II,1,3,0.0
HI7,During the past 7 days:,I feel fatigued,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
HI12,During the past 7 days:,I feel weak all over,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An1,During the past 7 days:,"I feel listless (""washed out"")",0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An2,During the past 7 days:,I feel tired,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An3,During the past 7 days:,I have trouble <U>starting</U> things because I am tired,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An4,During the past 7 days:,I have trouble <U>finishing</U> things because I am tired,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An5,During the past 7 days:,I have energy,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An7,During the past 7 days:,I am able to do my usual activities,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An8,During the past 7 days:,I need to sleep during the day,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An12,During the past 7 days:,I am too tired to eat,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An14,During the past 7 days:,I need help doing my usual activities,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An15,During the past 7 days:,I am frustrated by being too tired to do the things I want to do,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
An16,During the past 7 days:,I have to limit my social activity because I am tired,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Fatigue,Extent/Severity,0,4,0.0
VT01,"These questions are about how you feel and how things have been with you <U>during the past week</U>.  For each question, please give the one answer that comes closest to the way you have been feeling.  How much of the time during the <U>past week</U>…",did you feel full of life?,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Fatigue,Quality,1,5,0.0
VT02,"These questions are about how you feel and how things have been with you <U>during the past week</U>.  For each question, please give the one answer that comes closest to the way you have been feeling.  How much of the time during the <U>past week</U>…",did you have a lot of energy?,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Fatigue,Quality,1,5,0.0
VT03,"These questions are about how you feel and how things have been with you <U>during the past week</U>.  For each question, please give the one answer that comes closest to the way you have been feeling.  How much of the time during the <U>past week</U>…",did you feel worn out?,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Fatigue,Quality,1,5,0.0
VT04,"These questions are about how you feel and how things have been with you <U>during the past week</U>.  For each question, please give the one answer that comes closest to the way you have been feeling.  How much of the time during the <U>past week</U>…",did you feel tired?,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Fatigue,Quality,1,5,0.0
gf1,"(FACT-GP)
Please indicate how true each statement has been for you <U>during the past 7 days.</U>",I am able to work (include work at home),0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Social Role,Participation,0,4,0.0
gf2,"(FACT-GP)
Please indicate how true each statement has been for you <U>during the past 7 days.</U>",My work (include work at home) is fulfilling,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Social Role,Participation,0,4,0.0
gf3,"(FACT-GP)
Please indicate how true each statement has been for you <U>during the past 7 days.</U>",I am able to enjoy life,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Social Role,Participation,0,4,0.0
gf5,"(FACT-GP)
Please indicate how true each statement has been for you <U>during the past 7 days.</U>",I am sleeping well,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Social Role,Participation,0,4,0.0
gf6,"(FACT-GP)
Please indicate how true each statement has been for you <U>during the past 7 days.</U>",I am enjoying the things I usually do for fun,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Social Role,Participation,0,4,0.0
gf7,"(FACT-GP)
Please indicate how true each statement has been for you <U>during the past 7 days.</U>",I am content with the quality of my life right now,0 = Not at all 1 = A little bit 2 = Somewhat 3 = Quite a bit 4 = Very much,Social Role,Participation,0,4,0.0
rp01,"(SF-36v2 acute)
During the <U>past week</U>, how much of the time have you had any of the following problems with your work or other regular daily activities <U>as a result of your physical health</U>?",Cut down on the <U>amount of time</U> you spent on work or other activities,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
rp02,"(SF-36v2 acute)
During the <U>past week</U>, how much of the time have you had any of the following problems with your work or other regular daily activities <U>as a result of your physical health</U>?",<U>Accomplished less</U> than you would like,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
rp03,"(SF-36v2 acute)
During the <U>past week</U>, how much of the time have you had any of the following problems with your work or other regular daily activities <U>as a result of your physical health</U>?",Were limited in the <U>kind</U> of work or other activities,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
rp04,"(SF-36v2 acute)
During the <U>past week</U>, how much of the time have you had any of the following problems with your work or other regular daily activities <U>as a result of your physical health</U>?","Had <U>difficulty</U> performing the work or other activities (for example, it took extra effort)",1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
re01,"(SF-36v2 acute)
During the <U>past week</U>, how much of the time have you had any of the following problems with your work or other regular daily activities <U>as a result of any emotional problems</U> (such as feeling depressed or anxious)?",Cut down on the <U>amount of time</U> you spent on work or other activities,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
re02,"(SF-36v2 acute)
During the <U>past week</U>, how much of the time have you had any of the following problems with your work or other regular daily activities <U>as a result of any emotional problems</U> (such as feeling depressed or anxious)?",<U>Accomplished less</U> than you would like,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
re03,"(SF-36v2 acute)
During the <U>past week</U>, how much of the time have you had any of the following problems with your work or other regular daily activities <U>as a result of any emotional problems</U> (such as feeling depressed or anxious)?",Did work or other activities <U>less carefully than usual</U>,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
sf01,"(sf-36v2 acute)
During the <U>past week</U>, to what extent has your physical health or emotional problems interfered with your normal social activities with family, friends, neighbors, or groups?",,1 = Not at all 2 = Slightly 3 = Moderately 4 = Quite a bit 5 = Extremely,Social Role,Participation,1,5,0.0
sf02,"(sf-36v2 acute)
During the <U>past week</U>, how much of the time has your <U>physical health or emotional problems</U> interfered with your social activities (like visiting friends, relatives, etc.)?",,1 = All of the time 2 = Most of the time 3 = Some of the time 4 = A little of the time 5 = None of the time,Social Role,Participation,1,5,0.0
BPI12,Please rate your pain by selecting the one number that best describes your pain at its <U>worst</U> in the last week.,Worst pain in the last week,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Affect,0,10,0.0
BPI13,Please rate your pain by selecting the one number that best describes your pain at its <U>least</U> in the last week.,Least pain in the last week,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Affect,0,10,0.0
BPI14,Please rate your pain by selecting the one number that best describes your pain on the <U>average</U>.,Average amount of pain,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Affect,0,10,0.0
BPI15,Please rate your pain by selecting the one number that tells how much pain you have <U>right now</U>.,Amount of pain right now,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Affect,0,10,0.0
BPI23a,"Select the one number that describes how, during the past week, <U>pain</U> has interfered with your:",General activity,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Interference/Quality,0,10,0.0
BPI23b,"Select the one number that describes how, during the past week, <U>pain</U> has interfered with your:",Mood,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Interference/Quality,0,10,0.0
BPI23c,"Select the one number that describes how, during the past week, <U>pain</U> has interfered with your:",Walking ability,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Interference/Quality,0,10,0.0
BPI23d,"Select the one number that describes how, during the past week, <U>pain</U> has interfered with your:",Normal work (includes both work outside the home and housework),0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Interference/Quality,0,10,0.0
BPI23e,"Select the one number that describes how, during the past week, <U>pain</U> has interfered with your:",Relations with other people,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Interference/Quality,0,10,0.0
BPI23f,"Select the one number that describes how, during the past week, <U>pain</U> has interfered with your:",Sleep,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Interference/Quality,0,10,0.0
BPI23g,"Select the one number that describes how, during the past week, <U>pain</U> has interfered with your:",Enjoyment of life,0 = 0 1 = 1 2 = 2 3 = 3 4 = 4 5 = 5 6 = 6 7 = 7 8 = 8 9 = 9 10 = 10,Pain,Interference/Quality,0,10,0.0
BP01,,How much <U>bodily</U> pain have you had during the <U>past week</U>?,1 = None 2 = Very mild 3 = Mild 4 = Moderate 5 = Severe 6 = Very severe,Pain,Affect,1,6,0.0
